STACKQL_SERVICE,STACKQL_RESOURCE,STACKQL_METHOD,SQL_VERB,OBJECT_KEY,RESPONSE_SHAPE,OPERATION_ID,REQUIRED_PARAMS,HTTP_PATH,HTTP_VERB
aiplatform,entity_types,get,select,,GoogleCloudAiplatformV1EntityType,aiplatform.projects.locations.featurestores.entityTypes.get,projects|locations|featurestores|entityTypes,//v1/projects/{projectsId}/locations/{locationsId}/featurestores/{featurestoresId}/entityTypes/{entityTypesId},GET
aiplatform,entity_types,patch,update,,GoogleCloudAiplatformV1EntityType,aiplatform.projects.locations.featurestores.entityTypes.patch,projects|locations|featurestores|entityTypes,//v1/projects/{projectsId}/locations/{locationsId}/featurestores/{featurestoresId}/entityTypes/{entityTypesId},PATCH
aiplatform,entity_types,delete,delete,,GoogleLongrunningOperation,aiplatform.projects.locations.featurestores.entityTypes.delete,projects|locations|featurestores|entityTypes,//v1/projects/{projectsId}/locations/{locationsId}/featurestores/{featurestoresId}/entityTypes/{entityTypesId},DELETE
aiplatform,entity_types,import_feature_values,exec,,GoogleLongrunningOperation,aiplatform.projects.locations.featurestores.entityTypes.importFeatureValues,projects|locations|featurestores|entityTypes,//v1/projects/{projectsId}/locations/{locationsId}/featurestores/{featurestoresId}/entityTypes/{entityTypesId}:importFeatureValues,POST
aiplatform,entity_types,export_feature_values,exec,,GoogleLongrunningOperation,aiplatform.projects.locations.featurestores.entityTypes.exportFeatureValues,projects|locations|featurestores|entityTypes,//v1/projects/{projectsId}/locations/{locationsId}/featurestores/{featurestoresId}/entityTypes/{entityTypesId}:exportFeatureValues,POST
aiplatform,entity_types,delete_feature_values,exec,,GoogleLongrunningOperation,aiplatform.projects.locations.featurestores.entityTypes.deleteFeatureValues,projects|locations|featurestores|entityTypes,//v1/projects/{projectsId}/locations/{locationsId}/featurestores/{featurestoresId}/entityTypes/{entityTypesId}:deleteFeatureValues,POST
aiplatform,operations,list,select,$.operations,GoogleLongrunningListOperationsResponse,aiplatform.projects.locations.ragCorpora.operations.list,projects|locations|ragCorpora,//v1/projects/{projectsId}/locations/{locationsId}/ragCorpora/{ragCorporaId}/operations,GET
aiplatform,operations,get,select,,GoogleLongrunningOperation,aiplatform.projects.locations.ragCorpora.operations.get,projects|locations|ragCorpora|operations,//v1/projects/{projectsId}/locations/{locationsId}/ragCorpora/{ragCorporaId}/operations/{operationsId},GET
aiplatform,operations,delete,delete,,GoogleProtobufEmpty,aiplatform.projects.locations.ragCorpora.operations.delete,projects|locations|ragCorpora|operations,//v1/projects/{projectsId}/locations/{locationsId}/ragCorpora/{ragCorporaId}/operations/{operationsId},DELETE
aiplatform,operations,cancel,exec,,GoogleProtobufEmpty,aiplatform.projects.locations.ragCorpora.operations.cancel,projects|locations|ragCorpora|operations,//v1/projects/{projectsId}/locations/{locationsId}/ragCorpora/{ragCorporaId}/operations/{operationsId}:cancel,POST
aiplatform,operations,wait,exec,,GoogleLongrunningOperation,aiplatform.projects.locations.ragCorpora.operations.wait,projects|locations|ragCorpora|operations,//v1/projects/{projectsId}/locations/{locationsId}/ragCorpora/{ragCorporaId}/operations/{operationsId}:wait,POST
aiplatform,features,create,insert,,GoogleLongrunningOperation,aiplatform.projects.locations.featureGroups.features.create,projects|locations|featureGroups,//v1/projects/{projectsId}/locations/{locationsId}/featureGroups/{featureGroupsId}/features,POST
aiplatform,features,list,select,$.features,GoogleCloudAiplatformV1ListFeaturesResponse,aiplatform.projects.locations.featureGroups.features.list,projects|locations|featureGroups,//v1/projects/{projectsId}/locations/{locationsId}/featureGroups/{featureGroupsId}/features,GET
aiplatform,features,batch_create,insert,,GoogleLongrunningOperation,aiplatform.projects.locations.featureGroups.features.batchCreate,projects|locations|featureGroups,//v1/projects/{projectsId}/locations/{locationsId}/featureGroups/{featureGroupsId}/features:batchCreate,POST
aiplatform,features,get,select,,GoogleCloudAiplatformV1Feature,aiplatform.projects.locations.featureGroups.features.get,projects|locations|featureGroups|features,//v1/projects/{projectsId}/locations/{locationsId}/featureGroups/{featureGroupsId}/features/{featuresId},GET
aiplatform,features,patch,update,,GoogleLongrunningOperation,aiplatform.projects.locations.featureGroups.features.patch,projects|locations|featureGroups|features,//v1/projects/{projectsId}/locations/{locationsId}/featureGroups/{featureGroupsId}/features/{featuresId},PATCH
aiplatform,features,delete,delete,,GoogleLongrunningOperation,aiplatform.projects.locations.featureGroups.features.delete,projects|locations|featureGroups|features,//v1/projects/{projectsId}/locations/{locationsId}/featureGroups/{featureGroupsId}/features/{featuresId},DELETE
aiplatform,models_iam_policies,set_iam_policy,replace,,GoogleIamV1Policy,aiplatform.projects.locations.models.setIamPolicy,projects|locations|models,//v1/projects/{projectsId}/locations/{locationsId}/models/{modelsId}:setIamPolicy,POST
aiplatform,models_iam_policies,get_iam_policy,select,$.bindings,GoogleIamV1Policy,aiplatform.projects.locations.models.getIamPolicy,projects|locations|models,//v1/projects/{projectsId}/locations/{locationsId}/models/{modelsId}:getIamPolicy,POST
aiplatform,models_iam_policies,test_iam_permissions,exec,,GoogleIamV1TestIamPermissionsResponse,aiplatform.projects.locations.models.testIamPermissions,projects|locations|models,//v1/projects/{projectsId}/locations/{locationsId}/models/{modelsId}:testIamPermissions,POST
aiplatform,models,upload,exec,,GoogleLongrunningOperation,aiplatform.projects.locations.models.upload,projects|locations,//v1/projects/{projectsId}/locations/{locationsId}/models:upload,POST
aiplatform,models,get,select,,GoogleCloudAiplatformV1PublisherModel,aiplatform.publishers.models.get,publishers|models,//v1/publishers/{publishersId}/models/{modelsId},GET
aiplatform,models,patch,update,,GoogleCloudAiplatformV1Model,aiplatform.projects.locations.models.patch,projects|locations|models,//v1/projects/{projectsId}/locations/{locationsId}/models/{modelsId},PATCH
aiplatform,models,delete,delete,,GoogleLongrunningOperation,aiplatform.projects.locations.models.delete,projects|locations|models,//v1/projects/{projectsId}/locations/{locationsId}/models/{modelsId},DELETE
aiplatform,models,list,select,$.models,GoogleCloudAiplatformV1ListModelsResponse,aiplatform.projects.locations.models.list,projects|locations,//v1/projects/{projectsId}/locations/{locationsId}/models,GET
aiplatform,models,update_explanation_dataset,exec,,GoogleLongrunningOperation,aiplatform.projects.locations.models.updateExplanationDataset,projects|locations|models,//v1/projects/{projectsId}/locations/{locationsId}/models/{modelsId}:updateExplanationDataset,POST
aiplatform,models,merge_version_aliases,exec,,GoogleCloudAiplatformV1Model,aiplatform.projects.locations.models.mergeVersionAliases,projects|locations|models,//v1/projects/{projectsId}/locations/{locationsId}/models/{modelsId}:mergeVersionAliases,POST
aiplatform,models,export,exec,,GoogleLongrunningOperation,aiplatform.projects.locations.models.export,projects|locations|models,//v1/projects/{projectsId}/locations/{locationsId}/models/{modelsId}:export,POST
aiplatform,models,copy,exec,,GoogleLongrunningOperation,aiplatform.projects.locations.models.copy,projects|locations,//v1/projects/{projectsId}/locations/{locationsId}/models:copy,POST
aiplatform,models,predict,exec,,GoogleCloudAiplatformV1PredictResponse,aiplatform.publishers.models.predict,publishers|models,//v1/publishers/{publishersId}/models/{modelsId}:predict,POST
aiplatform,models,raw_predict,exec,,GoogleApiHttpBody,aiplatform.projects.locations.publishers.models.rawPredict,projects|locations|publishers|models,//v1/projects/{projectsId}/locations/{locationsId}/publishers/{publishersId}/models/{modelsId}:rawPredict,POST
aiplatform,models,stream_raw_predict,exec,,GoogleApiHttpBody,aiplatform.projects.locations.publishers.models.streamRawPredict,projects|locations|publishers|models,//v1/projects/{projectsId}/locations/{locationsId}/publishers/{publishersId}/models/{modelsId}:streamRawPredict,POST
aiplatform,models,server_streaming_predict,exec,,GoogleCloudAiplatformV1StreamingPredictResponse,aiplatform.projects.locations.publishers.models.serverStreamingPredict,projects|locations|publishers|models,//v1/projects/{projectsId}/locations/{locationsId}/publishers/{publishersId}/models/{modelsId}:serverStreamingPredict,POST
aiplatform,models,predict_long_running,exec,,GoogleLongrunningOperation,aiplatform.publishers.models.predictLongRunning,publishers|models,//v1/publishers/{publishersId}/models/{modelsId}:predictLongRunning,POST
aiplatform,models,generate_content,exec,,GoogleCloudAiplatformV1GenerateContentResponse,aiplatform.publishers.models.generateContent,publishers|models,//v1/publishers/{publishersId}/models/{modelsId}:generateContent,POST
aiplatform,models,stream_generate_content,exec,,GoogleCloudAiplatformV1GenerateContentResponse,aiplatform.publishers.models.streamGenerateContent,publishers|models,//v1/publishers/{publishersId}/models/{modelsId}:streamGenerateContent,POST
aiplatform,models,count_tokens,exec,,GoogleCloudAiplatformV1CountTokensResponse,aiplatform.publishers.models.countTokens,publishers|models,//v1/publishers/{publishersId}/models/{modelsId}:countTokens,POST
aiplatform,models,compute_tokens,exec,,GoogleCloudAiplatformV1ComputeTokensResponse,aiplatform.publishers.models.computeTokens,publishers|models,//v1/publishers/{publishersId}/models/{modelsId}:computeTokens,POST
aiplatform,models,fetch_predict_operation,exec,,GoogleLongrunningOperation,aiplatform.publishers.models.fetchPredictOperation,publishers|models,//v1/publishers/{publishersId}/models/{modelsId}:fetchPredictOperation,POST
aiplatform,models_versions,list_versions,select,$.models,GoogleCloudAiplatformV1ListModelVersionsResponse,aiplatform.projects.locations.models.listVersions,projects|locations|models,//v1/projects/{projectsId}/locations/{locationsId}/models/{modelsId}:listVersions,GET
aiplatform,models_checkpoints,list_checkpoints,select,$.checkpoints,GoogleCloudAiplatformV1ListModelVersionCheckpointsResponse,aiplatform.projects.locations.models.listCheckpoints,projects|locations|models,//v1/projects/{projectsId}/locations/{locationsId}/models/{modelsId}:listCheckpoints,GET
aiplatform,model_versions,delete_version,delete,,GoogleLongrunningOperation,aiplatform.projects.locations.models.deleteVersion,projects|locations|models,//v1/projects/{projectsId}/locations/{locationsId}/models/{modelsId}:deleteVersion,DELETE
aiplatform,evaluations,import,exec,,GoogleCloudAiplatformV1ModelEvaluation,aiplatform.projects.locations.models.evaluations.import,projects|locations|models,//v1/projects/{projectsId}/locations/{locationsId}/models/{modelsId}/evaluations:import,POST
aiplatform,evaluations,get,select,,GoogleCloudAiplatformV1ModelEvaluation,aiplatform.projects.locations.models.evaluations.get,projects|locations|models|evaluations,//v1/projects/{projectsId}/locations/{locationsId}/models/{modelsId}/evaluations/{evaluationsId},GET
aiplatform,evaluations,list,select,$.modelEvaluations,GoogleCloudAiplatformV1ListModelEvaluationsResponse,aiplatform.projects.locations.models.evaluations.list,projects|locations|models,//v1/projects/{projectsId}/locations/{locationsId}/models/{modelsId}/evaluations,GET
aiplatform,slices,batch_import,exec,,GoogleCloudAiplatformV1BatchImportEvaluatedAnnotationsResponse,aiplatform.projects.locations.models.evaluations.slices.batchImport,projects|locations|models|evaluations|slices,//v1/projects/{projectsId}/locations/{locationsId}/models/{modelsId}/evaluations/{evaluationsId}/slices/{slicesId}:batchImport,POST
aiplatform,slices,get,select,,GoogleCloudAiplatformV1ModelEvaluationSlice,aiplatform.projects.locations.models.evaluations.slices.get,projects|locations|models|evaluations|slices,//v1/projects/{projectsId}/locations/{locationsId}/models/{modelsId}/evaluations/{evaluationsId}/slices/{slicesId},GET
aiplatform,slices,list,select,$.modelEvaluationSlices,GoogleCloudAiplatformV1ListModelEvaluationSlicesResponse,aiplatform.projects.locations.models.evaluations.slices.list,projects|locations|models|evaluations,//v1/projects/{projectsId}/locations/{locationsId}/models/{modelsId}/evaluations/{evaluationsId}/slices,GET
aiplatform,notebook_runtime_templates_iam_policies,set_iam_policy,replace,,GoogleIamV1Policy,aiplatform.projects.locations.notebookRuntimeTemplates.setIamPolicy,projects|locations|notebookRuntimeTemplates,//v1/projects/{projectsId}/locations/{locationsId}/notebookRuntimeTemplates/{notebookRuntimeTemplatesId}:setIamPolicy,POST
aiplatform,notebook_runtime_templates_iam_policies,get_iam_policy,select,$.bindings,GoogleIamV1Policy,aiplatform.projects.locations.notebookRuntimeTemplates.getIamPolicy,projects|locations|notebookRuntimeTemplates,//v1/projects/{projectsId}/locations/{locationsId}/notebookRuntimeTemplates/{notebookRuntimeTemplatesId}:getIamPolicy,POST
aiplatform,notebook_runtime_templates_iam_policies,test_iam_permissions,exec,,GoogleIamV1TestIamPermissionsResponse,aiplatform.projects.locations.notebookRuntimeTemplates.testIamPermissions,projects|locations|notebookRuntimeTemplates,//v1/projects/{projectsId}/locations/{locationsId}/notebookRuntimeTemplates/{notebookRuntimeTemplatesId}:testIamPermissions,POST
aiplatform,notebook_runtime_templates,create,insert,,GoogleLongrunningOperation,aiplatform.projects.locations.notebookRuntimeTemplates.create,projects|locations,//v1/projects/{projectsId}/locations/{locationsId}/notebookRuntimeTemplates,POST
aiplatform,notebook_runtime_templates,list,select,$.notebookRuntimeTemplates,GoogleCloudAiplatformV1ListNotebookRuntimeTemplatesResponse,aiplatform.projects.locations.notebookRuntimeTemplates.list,projects|locations,//v1/projects/{projectsId}/locations/{locationsId}/notebookRuntimeTemplates,GET
aiplatform,notebook_runtime_templates,get,select,,GoogleCloudAiplatformV1NotebookRuntimeTemplate,aiplatform.projects.locations.notebookRuntimeTemplates.get,projects|locations|notebookRuntimeTemplates,//v1/projects/{projectsId}/locations/{locationsId}/notebookRuntimeTemplates/{notebookRuntimeTemplatesId},GET
aiplatform,notebook_runtime_templates,delete,delete,,GoogleLongrunningOperation,aiplatform.projects.locations.notebookRuntimeTemplates.delete,projects|locations|notebookRuntimeTemplates,//v1/projects/{projectsId}/locations/{locationsId}/notebookRuntimeTemplates/{notebookRuntimeTemplatesId},DELETE
aiplatform,notebook_runtime_templates,patch,update,,GoogleCloudAiplatformV1NotebookRuntimeTemplate,aiplatform.projects.locations.notebookRuntimeTemplates.patch,projects|locations|notebookRuntimeTemplates,//v1/projects/{projectsId}/locations/{locationsId}/notebookRuntimeTemplates/{notebookRuntimeTemplatesId},PATCH
aiplatform,feature_online_stores_iam_policies,set_iam_policy,replace,,GoogleIamV1Policy,aiplatform.projects.locations.featureOnlineStores.setIamPolicy,projects|locations|featureOnlineStores,//v1/projects/{projectsId}/locations/{locationsId}/featureOnlineStores/{featureOnlineStoresId}:setIamPolicy,POST
